"procedure_id","procedure_name_ar","procedure_name_en","procedure_year","procedure_number","instance_date","actual_worth","row_status_code","procedure_area","property_type_id","property_type_ar","property_type_en","property_sub_type_id","property_sub_type_ar","property_sub_type_en","area_id","area_name_ar","area_name_en","actual_area","property_total_value"
"24","تقييم عقار","Property Evaluation","2022","4900","16-11-2022","1000009.00","COMPLETED","929.04","1","ارض","Land",null,"","","480","سيح شعيب 1","Saih Shuaib 1","929.04","1000009.00"
"24","تقييم عقار","Property Evaluation","2022","4904","16-11-2022","4189991.76","COMPLETED","159.15","3","وحدة","Unit","60","شقه سكنيه","Flat","390","برج خليفة","Burj Khalifa","159.15","4189991.76"
"24","تقييم عقار","Property Evaluation","2022","4947","17-11-2022","4480000.00","COMPLETED","594.58","1","ارض","Land","63","سكنية","Residential","370","ام سقيم الثالثه","Um Suqaim Third","594.58","4480000.00"
"24","تقييم عقار","Property Evaluation","2022","4954","17-11-2022","6000000.00","COMPLETED","969.18","1","ارض","Land","62","تجارية","Commercial","378","القرهود","Al Garhoud","969.18","6000000.00"
"24","تقييم عقار","Property Evaluation","2022","4960","17-11-2022","362807.08","COMPLETED","37.16","3","وحدة","Unit","60","شقه سكنيه","Flat","350","الثنيه الخامسة","Al Thanyah Fifth","37.16","362807.08"
"24","تقييم عقار","Property Evaluation","2022","5035","22-11-2022","11806653.00","COMPLETED","843.75","1","ارض","Land","62","تجارية","Commercial","244","المرقبات","Al Murqabat","843.70","11806653.00"
"24","تقييم عقار","Property Evaluation","2022","5121","24-11-2022","2082602.25","COMPLETED","78.24","3","وحدة","Unit","101","شقة فندقية","Hotel Apartment","390","برج خليفة","Burj Khalifa","78.24","2082602.25"
"24","تقييم عقار","Property Evaluation","2022","5135","24-11-2022","1608787.75","COMPLETED","57.94","3","وحدة","Unit","101","شقة فندقية","Hotel Apartment","330","مرسى دبي","Marsa Dubai","57.94","1608787.75"
"24","تقييم عقار","Property Evaluation","2022","5159","28-11-2022","13258972.00","COMPLETED","821.20","1","ارض","Land","62","تجارية","Commercial","267","الرفاعه","Al Raffa","821.18","13258972.00"
"24","تقييم عقار","Property Evaluation","2022","5162","28-11-2022","1561950.00","COMPLETED","145.11","1","ارض","Land","62","تجارية","Commercial","269","الحمريه","Al Hamriya","145.11","1561950.00"
"24","تقييم عقار","Property Evaluation","2022","5326","06-12-2022","2841648.00","COMPLETED","1319.99","1","ارض","Land","1","أرض","Land","465","وادي الصفا 3","Wadi Al Safa 3","1319.99","2841648.00"
"24","تقييم عقار","Property Evaluation","2022","5331","06-12-2022","2841713.00","COMPLETED","1320.02","1","ارض","Land","1","أرض","Land","465","وادي الصفا 3","Wadi Al Safa 3","1320.00","2841713.00"
"24","تقييم عقار","Property Evaluation","2022","5502","13-12-2022","1226340.53","COMPLETED","73.49","3","وحدة","Unit","60","شقه سكنيه","Flat","330","مرسى دبي","Marsa Dubai","73.49","1226340.53"
"24","تقييم عقار","Property Evaluation","2022","5510","13-12-2022","740058.43","COMPLETED","98.15","3","وحدة","Unit","42","مكتب","Office","526","الخليج التجارى","Business Bay","98.15","740058.43"
"24","تقييم عقار","Property Evaluation","2022","5516","13-12-2022","528819.82","COMPLETED","95.02","3","وحدة","Unit","60","شقه سكنيه","Flat","484","ند حصة","Nadd Hessa","95.02","528819.82"
"24","تقييم عقار","Property Evaluation","2022","5588","14-12-2022","16687980.00","COMPLETED","5537.02","1","ارض","Land","63","سكنية","Residential","396","الخوانيج الأولى","Al Khawaneej First","5575.72","16687980.00"
"24","تقييم عقار","Property Evaluation","2022","5612","15-12-2022","1538371.51","COMPLETED","299.88","3","وحدة","Unit","60","شقه سكنيه","Flat","348","القوز الرابعه","Al Goze Fourth","299.88","1538371.51"
"24","تقييم عقار","Property Evaluation","2022","5848","28-12-2022","28000000.00","COMPLETED","4647.10","1","ارض","Land","63","سكنية","Residential","232","مردف","Mirdif","4647.10","28000000.00"
"24","تقييم عقار","Property Evaluation","2023","89","04-01-2023","230000000.00","COMPLETED","11287.71","1","ارض","Land","63","سكنية","Residential","234","هور العنز شرق","Hor Al Anz East","11287.72","230000000.00"
"24","تقييم عقار","Property Evaluation","2023","91","04-01-2023","120000000.00","COMPLETED","3716.12","1","ارض","Land","62","تجارية","Commercial","234","هور العنز شرق","Hor Al Anz East","3716.12","120000000.00"
"24","تقييم عقار","Property Evaluation","2023","321","12-01-2023","17000000.00","COMPLETED","1129.54","1","ارض","Land","4","فيلا","Villa","412","المركاض","Al Merkadh","1129.56","17000000.00"
"24","تقييم عقار","Property Evaluation","2023","343","16-01-2023","5489589.00","COMPLETED","2550.00","1","ارض","Land","63","سكنية","Residential","464","وادي الصفا 2","Wadi Al Safa 2","2550.00","5489589.00"
"24","تقييم عقار","Property Evaluation","2023","427","17-01-2023","31661140.00","COMPLETED","34604.64","1","ارض","Land","64","زراعية","Agricultural","401","وادي العمردي","Wadi Al Amardi","34604.62","31661140.00"
"24","تقييم عقار","Property Evaluation","2023","520","19-01-2023","18000039.00","COMPLETED","1393.55","1","ارض","Land","62","تجارية","Commercial","368","البرشاء الاولى","Al Barsha First","1393.55","18000039.00"
"24","تقييم عقار","Property Evaluation","2023","651","24-01-2023","3300000.00","COMPLETED","724.64","1","ارض","Land","62","تجارية","Commercial","382","الوحيده","Al Waheda","724.64","3300000.00"
"24","تقييم عقار","Property Evaluation","2023","664","25-01-2023","839271.88","COMPLETED","82.48","3","وحدة","Unit","42","مكتب","Office","526","الخليج التجارى","Business Bay","82.48","839271.88"
"24","تقييم عقار","Property Evaluation","2023","845","30-01-2023","149999790.00","COMPLETED","929.03","1","ارض","Land","62","تجارية","Commercial","390","برج خليفة","Burj Khalifa","929.03","149999790.00"
"24","تقييم عقار","Property Evaluation","2023","860","30-01-2023","6000000.00","COMPLETED","768.03","1","ارض","Land","63","سكنية","Residential","434","وادي الصفا 6","Wadi Al Safa 6","768.03","6000000.00"
"24","تقييم عقار","Property Evaluation","2023","868","30-01-2023","4500000.00","COMPLETED","588.82","1","ارض","Land","62","تجارية","Commercial","352","الثنيه الرابعة","Al Thanayah Fourth","588.78","4500000.00"
"24","تقييم عقار","Property Evaluation","2023","875","30-01-2023","2288298.00","COMPLETED","850.36","1","ارض","Land","63","سكنية","Residential","463","وادي الصفا 7","Wadi Al Safa 7","850.36","2288298.00"
"24","تقييم عقار","Property Evaluation","2023","879","30-01-2023","2274950.00","COMPLETED","211.35","1","ارض","Land","62","تجارية","Commercial","271","الكرامه","Al Karama","211.35","2274950.00"
"24","تقييم عقار","Property Evaluation","2023","885","30-01-2023","1205557.00","COMPLETED","560.00","1","ارض","Land","1","أرض","Land","435","الحبيه الرابعة","Al Hebiah Fourth","560.00","1205557.00"
"24","تقييم عقار","Property Evaluation","2023","1023","02-02-2023","10656261.00","COMPLETED","3300.00","1","ارض","Land","63","سكنية","Residential","445","جبل علي الأولى","Jabal Ali First","3300.00","10656261.00"
"24","تقييم عقار","Property Evaluation","2023","1485","20-02-2023","819287.22","COMPLETED","93.25","3","وحدة","Unit","60","شقه سكنيه","Flat","441","البرشاء جنوب الرابعة","Al Barsha South Fourth","93.25","819287.22"
"24","تقييم عقار","Property Evaluation","2023","1693","01-03-2023","7500000.00","COMPLETED","935.25","1","ارض","Land","63","سكنية","Residential","467","وادي الصفا 5","Wadi Al Safa 5","935.25","7500000.00"
"24","تقييم عقار","Property Evaluation","2023","1984","10-03-2023","2522692.00","COMPLETED","781.22","1","ارض","Land","63","سكنية","Residential","467","وادي الصفا 5","Wadi Al Safa 5","781.22","2522692.00"
"24","تقييم عقار","Property Evaluation","2023","1990","10-03-2023","2200000.00","COMPLETED","224.00","1","ارض","Land","63","سكنية","Residential","445","جبل علي الأولى","Jabal Ali First","224.00","2200000.00"
"24","تقييم عقار","Property Evaluation","2023","1995","10-03-2023","7000000.00","COMPLETED","264.77","1","ارض","Land","62","تجارية","Commercial","235","عيال ناصر","Eyal Nasser","265.27","7000000.00"
"24","تقييم عقار","Property Evaluation","2023","2001","10-03-2023","9195020.00","COMPLETED","1393.55","1","ارض","Land","63","سكنية","Residential","374","ام الشيف","Um Al Sheif","1393.55","9195020.00"
"24","تقييم عقار","Property Evaluation","2023","2146","16-03-2023","3463337.64","COMPLETED","232.95","3","وحدة","Unit","60","شقه سكنيه","Flat","410","نخلة جميرا","Palm Jumeirah","232.95","3463337.64"
"24","تقييم عقار","Property Evaluation","2023","2218","20-03-2023","9710351.00","COMPLETED","1387.88","1","ارض","Land","63","سكنية","Residential","317","جميرا الاولى","Jumeirah First","1387.88","9710351.00"
"24","تقييم عقار","Property Evaluation","2023","2800","24-04-2023","23858400.00","COMPLETED","2770.65","1","ارض","Land",null,"","","266","السطوه","Al Satwa","2770.65","23858400.00"
"24","تقييم عقار","Property Evaluation","2023","3374","11-05-2023","26000000.00","COMPLETED","3409.08","1","ارض","Land","63","سكنية","Residential","317","جميرا الاولى","Jumeirah First","3409.08","26000000.00"
"24","تقييم عقار","Property Evaluation","2023","3414","15-05-2023","5000000.00","COMPLETED","561.04","1","ارض","Land","63","سكنية","Residential","467","وادي الصفا 5","Wadi Al Safa 5","561.04","5000000.00"
"24","تقييم عقار","Property Evaluation","2023","3506","17-05-2023","3211231.02","COMPLETED","321.46","3","وحدة","Unit","42","مكتب","Office","443","الثنيه الأولى","Al Thanyah First","321.46","3211231.02"
"24","تقييم عقار","Property Evaluation","2022","3347","15-09-2022","3765438.00","COMPLETED","2332.14","1","ارض","Land","65","صناعية","Industrial","453","سيح شعيب 2","Saih Shuaib 2","2332.14","3765438.00"
"24","تقييم عقار","Property Evaluation","2022","3382","16-09-2022","3600000.00","COMPLETED","687.02","1","ارض","Land","62","تجارية","Commercial","352","الثنيه الرابعة","Al Thanayah Fourth","686.54","3600000.00"
"24","تقييم عقار","Property Evaluation","2022","3564","21-09-2022","6507649.00","COMPLETED","2015.27","1","ارض","Land","62","تجارية","Commercial","395","جبل على الصناعية الأولى","Jabal Ali Industrial First","2015.27","6507649.00"
"24","تقييم عقار","Property Evaluation","2022","3593","22-09-2022","350000000.00","COMPLETED","3716.12","1","ارض","Land","62","تجارية","Commercial","231","الممزر","Al Mamzer","3716.12","350000000.00"
"24","تقييم عقار","Property Evaluation","2022","3715","27-09-2022","21103595.56","COMPLETED","1009.21","2","مبنى","Building","4","فيلا","Villa","413","جزر العالم","World Islands","1009.21","21103595.56"
"24","تقييم عقار","Property Evaluation","2022","3731","27-09-2022","325206.90","COMPLETED","65.11","3","وحدة","Unit","60","شقه سكنيه","Flat","464","وادي الصفا 2","Wadi Al Safa 2","65.11","325206.90"
"24","تقييم عقار","Property Evaluation","2022","3733","27-09-2022","765244.36","COMPLETED","69.95","3","وحدة","Unit","60","شقه سكنيه","Flat","350","الثنيه الخامسة","Al Thanyah Fifth","69.95","765244.36"
"24","تقييم عقار","Property Evaluation","2022","4262","18-10-2022","40000000.00","COMPLETED","11612.88","1","ارض","Land","65","صناعية","Industrial","308","القوز الصناعيه الاولى","Al Goze Industrial First","11612.88","40000000.00"
"24","تقييم عقار","Property Evaluation","2022","5097","24-11-2022","13000000.00","COMPLETED","5534.60","1","ارض","Land","65","صناعية","Industrial","395","جبل على الصناعية الأولى","Jabal Ali Industrial First","5534.61","13000000.00"
"24","تقييم عقار","Property Evaluation","2022","5188","28-11-2022","754530.13","COMPLETED","74.40","3","وحدة","Unit","60","شقه سكنيه","Flat","442","البرشاء جنوب الخامسة","Al Barsha South Fifth","74.40","754530.13"
"24","تقييم عقار","Property Evaluation","2022","5528","13-12-2022","592459.23","COMPLETED","103.75","3","وحدة","Unit","60","شقه سكنيه","Flat","484","ند حصة","Nadd Hessa","103.75","592459.23"
"24","تقييم عقار","Property Evaluation","2023","377","16-01-2023","1181062.00","COMPLETED","609.58","1","ارض","Land","41","سكن حكومي","Government Housing","327","ند شما","Nad Shamma","609.58","1181062.00"
"24","تقييم عقار","Property Evaluation","2023","380","16-01-2023","629995.00","COMPLETED","390.19","1","ارض","Land","41","سكن حكومي","Government Housing","402","المزهر الرابعة","AL MIZHAR FOURTH","390.20","629995.00"
"24","تقييم عقار","Property Evaluation","2023","393","16-01-2023","744517.00","COMPLETED","461.12","1","ارض","Land","41","سكن حكومي","Government Housing","357","الطوار الخامسة","AL TWAR FIFTH","461.12","744517.00"
"24","تقييم عقار","Property Evaluation","2023","399","16-01-2023","1250012.00","COMPLETED","232.26","1","ارض","Land","62","تجارية","Commercial","233","هور العنز","Hor Al Anz","232.26","1250012.00"
"24","تقييم عقار","Property Evaluation","2023","472","18-01-2023","812878.77","COMPLETED","73.26","3","وحدة","Unit","60","شقه سكنيه","Flat","330","مرسى دبي","Marsa Dubai","73.26","812878.77"
"24","تقييم عقار","Property Evaluation","2023","474","18-01-2023","1140660.39","COMPLETED","107.82","3","وحدة","Unit","60","شقه سكنيه","Flat","330","مرسى دبي","Marsa Dubai","107.82","1140660.39"
"24","تقييم عقار","Property Evaluation","2023","994","01-02-2023","2330400.00","COMPLETED","1082.60","1","ارض","Land","41","سكن حكومي","Government Housing","298","الورقاء الثالثه","Al Warqa Third","1082.60","2330400.00"
"24","تقييم عقار","Property Evaluation","2023","1166","06-02-2023","1205578.00","COMPLETED","560.01","1","ارض","Land","1","أرض","Land","435","الحبيه الرابعة","Al Hebiah Fourth","560.01","1205578.00"
"24","تقييم عقار","Property Evaluation","2023","1173","06-02-2023","1714539.00","COMPLETED","796.43","1","ارض","Land","1","أرض","Land","435","الحبيه الرابعة","Al Hebiah Fourth","796.43","1714539.00"
"24","تقييم عقار","Property Evaluation","2023","1467","20-02-2023","981561.86","COMPLETED","101.69","3","وحدة","Unit","60","شقه سكنيه","Flat","462","مدينة المطار","Madinat Al Mataar","101.69","981561.86"
"24","تقييم عقار","Property Evaluation","2023","1614","24-02-2023","1787099.95","COMPLETED","182.73","3","وحدة","Unit","60","شقه سكنيه","Flat","350","الثنيه الخامسة","Al Thanyah Fifth","182.73","1787099.95"
"24","تقييم عقار","Property Evaluation","2023","1814","06-03-2023","5000000.00","COMPLETED","573.86","1","ارض","Land","63","سكنية","Residential","482","حدائق الشيخ محمد بن راشد","Hadaeq Sheikh Mohammed Bin Rashid","573.86","5000000.00"
"24","تقييم عقار","Property Evaluation","2023","1836","06-03-2023","5200000.00","COMPLETED","545.06","1","ارض","Land","63","سكنية","Residential","467","وادي الصفا 5","Wadi Al Safa 5","545.06","5200000.00"
"24","تقييم عقار","Property Evaluation","2023","1849","06-03-2023","627914.00","COMPLETED","265.16","1","ارض","Land","63","سكنية","Residential","466","وادي الصفا 4","Wadi Al Safa 4","265.16","627914.00"
"24","تقييم عقار","Property Evaluation","2023","1863","06-03-2023","628435.00","COMPLETED","265.38","1","ارض","Land","63","سكنية","Residential","466","وادي الصفا 4","Wadi Al Safa 4","265.38","628435.00"
"24","تقييم عقار","Property Evaluation","2023","1864","06-03-2023","633006.00","COMPLETED","267.31","1","ارض","Land","63","سكنية","Residential","466","وادي الصفا 4","Wadi Al Safa 4","267.31","633006.00"
"24","تقييم عقار","Property Evaluation","2023","2051","13-03-2023","3000000.00","COMPLETED","338.86","1","ارض","Land","63","سكنية","Residential","523","الحبية الثالثة","Al Hebiah Third","338.86","3000000.00"
"24","تقييم عقار","Property Evaluation","2023","2177","17-03-2023","445394.00","COMPLETED","51.79","3","وحدة","Unit","60","شقه سكنيه","Flat","441","البرشاء جنوب الرابعة","Al Barsha South Fourth","51.79","445394.00"
"24","تقييم عقار","Property Evaluation","2023","2180","17-03-2023","3500000.00","COMPLETED","1393.55","1","ارض","Land","63","سكنية","Residential","306","الطوار الرابعة","Al Twar Fourth","1393.55","3500000.00"
"24","تقييم عقار","Property Evaluation","2023","2606","10-04-2023","12201167.94","COMPLETED","1146.42","3","وحدة","Unit","42","مكتب","Office","526","الخليج التجارى","Business Bay","1146.42","12201167.94"
"24","تقييم عقار","Property Evaluation","2023","2925","26-04-2023","1732395.47","COMPLETED","135.67","3","وحدة","Unit","60","شقه سكنيه","Flat","330","مرسى دبي","Marsa Dubai","135.67","1732395.47"
"24","تقييم عقار","Property Evaluation","2023","2934","26-04-2023","3566786.38","COMPLETED","283.21","3","وحدة","Unit","60","شقه سكنيه","Flat","330","مرسى دبي","Marsa Dubai","283.21","3566786.38"
"24","تقييم عقار","Property Evaluation","2023","3085","02-05-2023","7081248.00","COMPLETED","3289.32","1","ارض","Land","62","تجارية","Commercial","444","الحبيه الاولى","Al Hebiah First","3289.32","7081248.00"
"24","تقييم عقار","Property Evaluation","2023","3088","02-05-2023","55999922.00","COMPLETED","3716.12","1","ارض","Land","63","سكنية","Residential","375","جميرا الثانيه","Jumeirah Second","3716.12","55999922.00"
"24","تقييم عقار","Property Evaluation","2023","3102","02-05-2023","947972.60","COMPLETED","91.79","3","وحدة","Unit","60","شقه سكنيه","Flat","390","برج خليفة","Burj Khalifa","91.79","947972.60"
"24","تقييم عقار","Property Evaluation","2023","3111","02-05-2023","740022.03","COMPLETED","68.66","3","وحدة","Unit","60","شقه سكنيه","Flat","390","برج خليفة","Burj Khalifa","68.66","740022.03"
"24","تقييم عقار","Property Evaluation","2023","3597","22-05-2023","705559.38","COMPLETED","79.43","3","وحدة","Unit","60","شقه سكنيه","Flat","350","الثنيه الخامسة","Al Thanyah Fifth","79.43","705559.38"
"24","تقييم عقار","Property Evaluation","2023","3696","24-05-2023","779216.15","COMPLETED","48.16","3","وحدة","Unit","60","شقه سكنيه","Flat","526","الخليج التجارى","Business Bay","48.16","779216.15"
"24","تقييم عقار","Property Evaluation","2023","3700","24-05-2023","1215537.10","COMPLETED","79.12","3","وحدة","Unit","60","شقه سكنيه","Flat","526","الخليج التجارى","Business Bay","79.12","1215537.10"
"24","تقييم عقار","Property Evaluation","2023","3862","26-05-2023","16867198.00","COMPLETED","2749.15","1","ارض","Land","62","تجارية","Commercial","414","البرشاء جنوب الثانية","Al Barshaa South Second","2749.15","16867198.00"
"24","تقييم عقار","Property Evaluation","2023","3967","30-05-2023","30000000.00","COMPLETED","1815.23","1","ارض","Land","62","تجارية","Commercial","329","المركز التجارى الثانيه","Trade Center Second","1815.23","30000000.00"
"24","تقييم عقار","Property Evaluation","2023","3970","30-05-2023","52643948.00","COMPLETED","32605.25","1","ارض","Land","64","زراعية","Agricultural","396","الخوانيج الأولى","Al Khawaneej First","32605.25","52643948.00"
"24","تقييم عقار","Property Evaluation","2023","3973","30-05-2023","54410871.00","COMPLETED","2619.14","1","ارض","Land","1","أرض","Land","364","الوصل","Al Wasl","2619.14","54410871.00"
"24","تقييم عقار","Property Evaluation","2023","3994","30-05-2023","3907059.00","COMPLETED","518.54","1","ارض","Land","62","تجارية","Commercial","307","الصفوح الاولى","Al Safouh First","518.54","3907059.00"
"24","تقييم عقار","Property Evaluation","2023","4006","30-05-2023","8000000.00","COMPLETED","1890.58","1","ارض","Land","63","سكنية","Residential","231","الممزر","Al Mamzer","1890.58","8000000.00"
"24","تقييم عقار","Property Evaluation","2023","4018","30-05-2023","1375799.75","COMPLETED","90.60","3","وحدة","Unit","60","شقه سكنيه","Flat","526","الخليج التجارى","Business Bay","90.60","1375799.75"
"24","تقييم عقار","Property Evaluation","2023","4132","01-06-2023","6987084.00","COMPLETED",null,"1","ارض","Land","63","سكنية","Residential","464","وادي الصفا 2","Wadi Al Safa 2","4327.48","6987084.00"
"24","تقييم عقار","Property Evaluation","2023","4133","01-06-2023","915334.00","COMPLETED",null,"1","ارض","Land","4","فيلا","Villa","464","وادي الصفا 2","Wadi Al Safa 2","404.94","915334.00"
"24","تقييم عقار","Property Evaluation","2023","4134","01-06-2023","871747.00","COMPLETED",null,"1","ارض","Land","4","فيلا","Villa","464","وادي الصفا 2","Wadi Al Safa 2","404.94","871747.00"
"24","تقييم عقار","Property Evaluation","2023","4135","01-06-2023","871768.00","COMPLETED",null,"1","ارض","Land","4","فيلا","Villa","464","وادي الصفا 2","Wadi Al Safa 2","404.95","871768.00"
"24","تقييم عقار","Property Evaluation","2023","4136","01-06-2023","871811.00","COMPLETED",null,"1","ارض","Land","4","فيلا","Villa","464","وادي الصفا 2","Wadi Al Safa 2","404.97","871811.00"
"24","تقييم عقار","Property Evaluation","2023","4137","01-06-2023","871833.00","COMPLETED",null,"1","ارض","Land","4","فيلا","Villa","464","وادي الصفا 2","Wadi Al Safa 2","404.98","871833.00"
"24","تقييم عقار","Property Evaluation","2023","4138","01-06-2023","893629.00","COMPLETED",null,"1","ارض","Land","4","فيلا","Villa","464","وادي الصفا 2","Wadi Al Safa 2","404.98","893629.00"
"24","تقييم عقار","Property Evaluation","2023","4140","01-06-2023","871962.00","COMPLETED",null,"1","ارض","Land","4","فيلا","Villa","464","وادي الصفا 2","Wadi Al Safa 2","405.04","871962.00"
"24","تقييم عقار","Property Evaluation","2023","4141","01-06-2023","871940.00","COMPLETED",null,"1","ارض","Land","4","فيلا","Villa","464","وادي الصفا 2","Wadi Al Safa 2","405.03","871940.00"
"24","تقييم عقار","Property Evaluation","2023","4142","01-06-2023","871962.00","COMPLETED",null,"1","ارض","Land","4","فيلا","Villa","464","وادي الصفا 2","Wadi Al Safa 2","405.04","871962.00"
"24","تقييم عقار","Property Evaluation","2023","4143","01-06-2023","871984.00","COMPLETED",null,"1","ارض","Land","4","فيلا","Villa","464","وادي الصفا 2","Wadi Al Safa 2","405.05","871984.00"
"24","تقييم عقار","Property Evaluation","2023","4144","01-06-2023","872027.00","COMPLETED",null,"1","ارض","Land","4","فيلا","Villa","464","وادي الصفا 2","Wadi Al Safa 2","405.07","872027.00"
"24","تقييم عقار","Property Evaluation","2022","3109","31-08-2022","372632.19","COMPLETED","75.76","3","وحدة","Unit","60","شقه سكنيه","Flat","464","وادي الصفا 2","Wadi Al Safa 2","75.76","372632.19"
"24","تقييم عقار","Property Evaluation","2022","3175","06-09-2022","8815634.00","COMPLETED","1820.00","1","ارض","Land",null,"","","297","الورقاء الاولى","Al Warqa First","1820.00","8815634.00"
"24","تقييم عقار","Property Evaluation","2022","3219","07-09-2022","5460010.00","COMPLETED","422.71","1","ارض","Land","62","تجارية","Commercial","271","الكرامه","Al Karama","422.71","5460010.00"
"24","تقييم عقار","Property Evaluation","2022","3411","19-09-2022","9202908.00","COMPLETED","2849.93","1","ارض","Land",null,"","","483","ورسان الرابعة","Warsan Fourth","2849.93","9202908.00"
"24","تقييم عقار","Property Evaluation","2022","3440","20-09-2022","13921533.00","COMPLETED","8622.36","1","ارض","Land","111","مواقف أرضية","Ground Level Parcking","231","الممزر","Al Mamzer","8622.36","13921533.00"
"24","تقييم عقار","Property Evaluation","2022","3450","20-09-2022","2757926.00","COMPLETED","1114.00","1","ارض","Land","63","سكنية","Residential","298","الورقاء الثالثه","Al Warqa Third","1113.86","2757926.00"
"24","تقييم عقار","Property Evaluation","2022","4432","26-10-2022","345229.16","COMPLETED","61.04","3","وحدة","Unit","42","مكتب","Office","484","ند حصة","Nadd Hessa","61.04","345229.16"
"24","تقييم عقار","Property Evaluation","2022","4526","01-11-2022","990000000.00","COMPLETED","41148.08","1","ارض","Land","62","تجارية","Commercial","410","نخلة جميرا","Palm Jumeirah","41148.08","990000000.00"
"24","تقييم عقار","Property Evaluation","2022","4611","03-11-2022","478152376.00","COMPLETED","1269195.78","1","ارض","Land","62","تجارية","Commercial","485","معيصم الأول","Me'Aisem First","1102759.50","478152376.00"
"24","تقييم عقار","Property Evaluation","2022","4809","10-11-2022","12286002.00","COMPLETED","1426.76","1","ارض","Land",null,"","","267","الرفاعه","Al Raffa","1426.80","12286002.00"
"24","تقييم عقار","Property Evaluation","2022","4981","18-11-2022","1482167.45","COMPLETED","76.81","3","وحدة","Unit","60","شقه سكنيه","Flat","447","الخيران الأولى","Al Khairan First","76.81","1482167.45"
"24","تقييم عقار","Property Evaluation","2022","5083","23-11-2022","7758888.00","COMPLETED","2059.50","1","ارض","Land","63","سكنية","Residential","441","البرشاء جنوب الرابعة","Al Barsha South Fourth","2059.50","7758888.00"
"24","تقييم عقار","Property Evaluation","2023","143","05-01-2023","3810929.00","COMPLETED","1361.72","1","ارض","Land","34","متعددة الإستخدامات","General Use","231","الممزر","Al Mamzer","1361.72","3810929.00"
"24","تقييم عقار","Property Evaluation","2023","185","09-01-2023","2838990.40","COMPLETED","218.55","2","مبنى","Building","4","فيلا","Villa","463","وادي الصفا 7","Wadi Al Safa 7","218.55","2838990.40"
"24","تقييم عقار","Property Evaluation","2023","298","11-01-2023","29333280.00","COMPLETED","17032.19","1","ارض","Land","10","مدرسة","School","465","وادي الصفا 3","Wadi Al Safa 3","17032.19","29333280.00"
"24","تقييم عقار","Property Evaluation","2023","305","11-01-2023","4908480.00","COMPLETED","5700.18","1","ارض","Land",null,"","","480","سيح شعيب 1","Saih Shuaib 1","5700.18","4908480.00"
"24","تقييم عقار","Property Evaluation","2023","308","11-01-2023","1672080.00","COMPLETED","1941.81","1","ارض","Land",null,"","","480","سيح شعيب 1","Saih Shuaib 1","1941.81","1672080.00"
"24","تقييم عقار","Property Evaluation","2023","513","19-01-2023","54000000.00","COMPLETED","1358.71","1","ارض","Land","62","تجارية","Commercial","278","منخول","Mankhool","1358.71","54000000.00"
"24","تقييم عقار","Property Evaluation","2023","593","23-01-2023","24475734.00","COMPLETED","5546.03","1","ارض","Land","38","سكني (شقق)","Residential Flats","435","الحبيه الرابعة","Al Hebiah Fourth","5546.03","24475734.00"
"24","تقييم عقار","Property Evaluation","2023","668","25-01-2023","3051729.00","COMPLETED","1771.97","1","ارض","Land","32","خدمات عامة","General Services","395","جبل على الصناعية الأولى","Jabal Ali Industrial First","1771.94","3051729.00"
"24","تقييم عقار","Property Evaluation","2023","739","26-01-2023","400000000.00","COMPLETED","25754.11","1","ارض","Land","62","تجارية","Commercial","444","الحبيه الاولى","Al Hebiah First","25754.11","400000000.00"
"24","تقييم عقار","Property Evaluation","2023","744","26-01-2023","1205557.00","COMPLETED","560.00","1","ارض","Land","1","أرض","Land","435","الحبيه الرابعة","Al Hebiah Fourth","560.00","1205557.00"
"24","تقييم عقار","Property Evaluation","2023","1135","06-02-2023","4787869.00","COMPLETED","2224.04","1","ارض","Land",null,"","","435","الحبيه الرابعة","Al Hebiah Fourth","2224.04","4787869.00"
"24","تقييم عقار","Property Evaluation","2023","1139","06-02-2023","4235810.00","COMPLETED","1967.60","1","ارض","Land",null,"","","435","الحبيه الرابعة","Al Hebiah Fourth","1967.60","4235810.00"
"24","تقييم عقار","Property Evaluation","2023","1142","06-02-2023","5395405.00","COMPLETED","2506.25","1","ارض","Land","1","أرض","Land","435","الحبيه الرابعة","Al Hebiah Fourth","2506.25","5395405.00"
"24","تقييم عقار","Property Evaluation","2023","1460","20-02-2023","9209980.00","COMPLETED","2852.12","1","ارض","Land","63","سكنية","Residential","317","جميرا الاولى","Jumeirah First","2852.12","9209980.00"
"24","تقييم عقار","Property Evaluation","2023","1617","27-02-2023","222600000.00","COMPLETED","15386.44","1","ارض","Land","62","تجارية","Commercial","414","البرشاء جنوب الثانية","Al Barshaa South Second","15386.44","222600000.00"
"24","تقييم عقار","Property Evaluation","2023","1729","02-03-2023","7500000.00","COMPLETED","1068.38","1","ارض","Land","62","تجارية","Commercial","249","المطينه","Al Muteena","1068.38","7500000.00"
"24","تقييم عقار","Property Evaluation","2023","1737","02-03-2023","1400000.00","COMPLETED","174.80","1","ارض","Land","63","سكنية","Residential","505","مدينة هند 4","Madinat Hind 4","174.80","1400000.00"
"24","تقييم عقار","Property Evaluation","2023","1767","02-03-2023","625901.00","COMPLETED","264.31","1","ارض","Land","63","سكنية","Residential","466","وادي الصفا 4","Wadi Al Safa 4","264.31","625901.00"
